rooms,type,sellerg,distance,bathroom,lattitude,longtitude,regionname,propertycount,year_sold,landsize_log,price
3,12.426647611387448,9.032515867715006,10.5,1.0,-37.76812,144.82528,8.664205200135687,4217.0,2017,6.324358962381311,595000.0
3,12.426647611387448,9.547272485004283,10.5,1.0,-37.78666,144.8109,8.664205200135687,6763.0,2017,6.548219102762372,710000.0
3,9.337350538599642,8.763031414441148,10.5,2.0,-37.79573,144.79311,8.664205200135687,6763.0,2017,5.883322388488279,615000.0
4,12.426647611387448,9.547272485004283,10.5,2.0,-37.78945,144.80062,8.664205200135687,6763.0,2017,6.551080335043404,859000.0
3,12.426647611387448,13.12690033222443,10.2,1.0,-37.83273,145.08812,13.729633693290735,5457.0,2017,6.721425700790643,2225000.0
2,12.426647611387448,13.45908481302639,10.2,1.0,-37.82559000000001,145.11236,13.729633693290735,5457.0,2017,6.755768921984255,1950000.0
4,12.426647611387448,18.888439119878605,10.2,2.0,-37.82611,145.0911,13.729633693290735,5457.0,2017,6.759255270663693,2550000.0
2,6.051274845873384,11.984082915492682,10.2,1.0,-37.82794000000001,145.09332,13.729633693290735,5457.0,2017,5.198497031265826,830000.0
4,12.426647611387448,8.64588154048489,18.0,2.0,-37.69106,144.75853999999995,8.664205200135687,3640.0,2017,6.925595197110468,740000.0
3,12.426647611387448,8.763031414441148,18.0,2.0,-37.70686,144.76989,8.664205200135687,3640.0,2017,5.8888779583328805,620000.0
4,12.426647611387448,9.547272485004283,18.4,2.0,-37.867,144.65618,8.664205200135687,10160.0,2017,5.918893854273146,463500.0
3,12.426647611387448,9.547272485004283,18.4,2.0,-37.83353,144.67324,8.664205200135687,10160.0,2017,5.993961427306569,530000.0
3,12.426647611387448,8.357559868488613,18.4,2.0,-37.85037,144.66179,8.664205200135687,10160.0,2017,5.7899601708972535,446000.0
3,12.426647611387448,8.763031414441148,18.0,2.0,-37.71364000000001,144.76031,8.664205200135687,4242.0,2017,5.966146739123692,520000.0
3,12.426647611387448,6.021458473487942,18.0,2.0,-37.7117,144.75204,8.664205200135687,4242.0,2017,5.840641657373398,530000.0
5,12.426647611387448,8.763031414441148,18.0,3.0,-37.71152,144.75283000000005,8.664205200135687,4242.0,2017,6.111467339502679,725500.0
4,12.426647611387448,8.237733269350072,15.5,2.0,-37.70841,144.79699,8.664205200135687,5336.0,2017,6.470799503782602,688000.0
3,12.426647611387448,8.763031414441148,15.5,2.0,-37.70894000000001,144.80205,8.664205200135687,5336.0,2017,6.486160788944089,630000.0
4,12.426647611387448,10.08386022629376,15.5,3.0,-37.6899,144.78346000000005,8.664205200135687,5336.0,2017,6.776506992372183,800000.0
3,12.426647611387448,6.021458473487942,15.5,3.0,-37.69394000000001,144.7795,8.664205200135687,5336.0,2017,6.484635235635252,760000.0
3,9.337350538599642,8.763031414441148,15.5,2.0,-37.69503,144.77868999999995,8.664205200135687,5336.0,2017,5.293304824724492,502000.0
4,12.426647611387448,8.763031414441148,15.5,2.0,-37.7584,145.16128,11.040796342624065,6202.0,2017,6.70073110954781,1275000.0
5,12.426647611387448,8.763031414441148,15.5,3.0,-37.76084,145.12675,11.040796342624065,6202.0,2017,6.643789733147672,1300000.0
4,12.426647611387448,9.547272485004283,12.4,2.0,-37.76846,145.11183,11.040796342624065,5420.0,2017,6.593044534142437,1215000.0
4,12.426647611387448,13.681634483282675,12.4,2.0,-37.76941,145.12123,11.040796342624065,5420.0,2017,6.652863029353347,1320000.0
2,9.337350538599642,13.681634483282675,12.4,1.0,-37.75671,145.11401,11.040796342624065,5420.0,2017,5.384495062789089,731000.0
3,12.426647611387448,7.906876064832145,15.3,1.0,-37.68164,144.99768999999995,8.981710822622107,7955.0,2017,6.267200548541362,651000.0
3,12.426647611387448,7.906876064832145,15.3,1.0,-37.6819,145.02293999999995,8.981710822622107,7955.0,2017,6.371611847231857,631000.0
3,12.426647611387448,7.243176472611311,15.3,1.0,-37.68107,145.03393,8.981710822622107,7955.0,2017,6.530877627725885,715500.0
3,12.426647611387448,10.737894144176117,7.0,1.0,-37.75358,144.98533999999995,8.981710822622107,8870.0,2017,5.983936280687191,1110000.0
2,6.051274845873384,13.681634483282675,4.1,1.0,-37.83241,145.00705,13.729633693290735,7217.0,2017,0.0,735000.0
2,6.051274845873384,9.547272485004283,4.1,2.0,-37.84139,145.00678,13.729633693290735,7217.0,2017,0.0,920000.0
1,6.051274845873384,18.888439119878605,4.1,1.0,-37.84157,145.00468999999995,13.729633693290735,7217.0,2017,0.0,350000.0
3,12.426647611387448,9.375493946587161,12.9,1.0,-37.70321,144.87972,8.664205200135687,3296.0,2017,6.658011045870748,822000.0
3,12.426647611387448,13.12690033222443,17.2,1.0,-37.84034000000001,145.2022,11.040796342624065,4181.0,2017,6.483107351457199,988000.0
3,12.426647611387448,8.76987997146933,14.7,1.0,-37.86288,145.25077,11.040796342624065,7082.0,2017,6.594413459749778,855000.0
3,9.337350538599642,8.76987997146933,14.7,1.0,-37.87345,145.22973000000005,11.040796342624065,7082.0,2017,5.135798437050262,630000.0
3,12.426647611387448,8.763031414441148,14.5,1.0,-37.717,145.08891,8.981710822622107,2329.0,2017,6.395261598115449,830000.0
3,12.426647611387448,8.76987997146933,14.5,1.0,-37.69872,145.08743,8.981710822622107,1442.0,2017,6.398594934535208,710000.0
3,12.426647611387448,8.269678576427884,14.5,1.0,-37.69821,145.08995,8.981710822622107,1442.0,2017,6.642486801367256,850000.0
3,12.426647611387448,12.301380752661917,14.7,1.0,-37.8889,144.65743999999995,8.664205200135687,16166.0,2017,6.3080984415095305,383000.0
4,12.426647611387448,9.547272485004283,14.7,2.0,-37.91807,144.63816,8.664205200135687,16166.0,2017,5.883322388488279,463000.0
3,12.426647611387448,9.547272485004283,14.7,1.0,-37.89415,144.64143,8.664205200135687,16166.0,2017,6.274762021241939,471500.0
3,12.426647611387448,6.021458473487942,14.7,1.0,-37.88702,144.66101,8.664205200135687,16166.0,2017,6.369900982828227,412500.0
3,12.426647611387448,10.185216284987277,14.7,1.0,-37.88666,144.66149,8.664205200135687,16166.0,2017,6.342121418721152,452000.0
4,12.426647611387448,9.547272485004283,14.7,2.0,-37.91859,144.64143,8.664205200135687,16166.0,2017,6.255750041753367,665000.0
3,12.426647611387448,8.49002087872891,14.7,1.0,-37.89444,144.65591,8.664205200135687,16166.0,2017,6.452048954437226,485000.0
4,12.426647611387448,6.021458473487942,14.7,2.0,-37.89556,144.64268,8.664205200135687,16166.0,2017,6.2766434893416445,510000.0
3,12.426647611387448,8.82018930081173,6.4,1.0,-37.79638,144.87911,8.664205200135687,5058.0,2017,5.598421958998375,850000.0
3,12.426647611387448,8.82018930081173,6.4,1.0,-37.792,144.86856,8.664205200135687,5058.0,2017,6.104793232414985,915000.0
5,12.426647611387448,8.763031414441148,16.7,3.0,-37.90213,145.18444,9.229437844444444,7392.0,2017,6.828712071641684,1591000.0
5,12.426647611387448,8.76987997146933,16.7,3.0,-37.90893,145.18489,9.229437844444444,7392.0,2017,6.519147287940395,1490000.0
4,12.426647611387448,10.421686073971491,6.8,2.0,-37.85414,144.89561,8.664205200135687,6380.0,2017,5.484796933490655,1440000.0
3,12.426647611387448,7.906876064832145,25.5,2.0,-37.60983,145.03874,8.981710822622107,2940.0,2017,5.365976015021851,400000.0
3,12.426647611387448,8.597673433681454,31.4,2.0,-37.65391,145.37389,6.472889996471173,1160.0,2017,6.761572768804055,620000.0
2,12.426647611387448,8.357559868488613,6.3,1.0,-37.82333,144.87955,8.664205200135687,6543.0,2017,6.139884552226255,900000.0
4,12.426647611387448,9.881664099258742,6.3,2.0,-37.81845,144.87464,8.664205200135687,6543.0,2017,6.102558594613569,1407000.0
2,12.426647611387448,8.82018930081173,6.3,1.0,-37.81736,144.89133,8.664205200135687,6543.0,2017,5.288267030694535,1044000.0
3,9.337350538599642,9.977580394724152,10.4,2.0,-37.7325,144.88272,8.664205200135687,3464.0,2017,5.278114659230517,780000.0
3,12.426647611387448,8.357559868488613,14.0,1.0,-37.74306,144.76679,8.664205200135687,1899.0,2017,6.340359303727752,555000.0
3,12.426647611387448,8.458591802344511,10.5,1.0,-37.78141,144.82461999999995,8.664205200135687,2185.0,2017,6.144185634125646,613000.0
2,9.337350538599642,7.2258889099523484,10.5,1.0,-37.77956,144.82519,8.664205200135687,2185.0,2017,4.61512051684126,340000.0
3,9.337350538599642,6.629714235917706,10.5,2.0,-37.77856,144.82443,8.664205200135687,2185.0,2017,5.170483995038151,580000.0
3,12.426647611387448,8.763031414441148,12.8,1.0,-37.77713,144.79746,8.664205200135687,1281.0,2017,6.548219102762372,627000.0
1,6.051274845873384,18.888439119878605,6.3,1.0,-37.85889,145.01989,13.729633693290735,4836.0,2017,0.0,380000.0
2,6.051274845873384,9.547272485004283,6.3,1.0,-37.85749000000001,145.01735,13.729633693290735,4836.0,2017,0.0,631500.0
3,9.337350538599642,8.763031414441148,4.3,2.0,-37.7783,144.90876,8.664205200135687,6567.0,2017,5.605802066295998,1185000.0
4,12.426647611387448,13.681634483282675,10.2,2.0,-37.86096,145.10026000000005,13.729633693290735,2894.0,2017,6.505784060128229,1540000.0
4,12.426647611387448,9.547272485004283,21.5,2.0,-38.02848,145.10181,9.229437844444444,2824.0,2017,5.961005339623274,1510000.0
5,12.426647611387448,12.3820988292791,7.9,4.0,-37.806,145.09511,13.729633693290735,5682.0,2017,6.593044534142437,3812000.0
4,9.337350538599642,11.984082915492682,7.9,3.0,-37.80345,145.07969,13.729633693290735,5682.0,2017,5.4510384535657,1450000.0
3,6.051274845873384,18.888439119878605,9.7,2.0,-37.79386,145.06746,13.729633693290735,7809.0,2017,5.752572638825633,1600000.0
2,6.051274845873384,13.12690033222443,9.7,1.0,-37.78245,145.09273000000005,13.729633693290735,7809.0,2017,5.793013608384144,950000.0
4,12.426647611387448,13.681634483282675,9.7,2.0,-37.79466,145.06564,13.729633693290735,7809.0,2017,6.406879986069314,1755000.0
3,12.426647611387448,10.737894144176117,23.2,1.0,-37.84291,145.25545,11.040796342624065,5030.0,2017,6.052089168924417,606000.0
3,6.051274845873384,10.26435648067882,39.0,1.0,-38.04668,145.36938999999995,7.133450051851389,2332.0,2017,6.133398042996649,537000.0
3,9.337350538599642,7.463914277402709,17.3,2.0,-37.98214,145.05175,13.729633693290735,5366.0,2017,5.497168225293202,900000.0
3,12.426647611387448,11.812788279875942,17.3,2.0,-37.97383,145.04525,13.729633693290735,5366.0,2017,6.38856140554563,1500000.0
3,9.337350538599642,9.547272485004283,11.4,3.0,-37.91648,145.04927,13.729633693290735,6795.0,2017,5.730099782973574,1435000.0
2,6.051274845873384,9.833435576589446,13.8,1.0,-37.91051,145.07138999999995,13.729633693290735,10969.0,2017,4.804021044733257,592000.0
3,12.426647611387448,9.833435576589446,13.8,2.0,-37.91155,145.076,13.729633693290735,10969.0,2017,5.579729825986222,900000.0
4,12.426647611387448,10.427165182724458,13.8,2.0,-37.9145,145.05899,13.729633693290735,10969.0,2017,6.359573868672378,1780000.0
3,9.337350538599642,10.427165182724458,13.8,2.0,-37.91289,145.08065,13.729633693290735,10969.0,2017,6.507277712385012,1260000.0
3,12.426647611387448,9.420409710338928,35.2,1.0,-38.03517,145.33886,7.133450051851389,17093.0,2017,6.675823221634848,620000.0
2,6.051274845873384,13.139862802892615,17.3,1.0,-37.97853,145.0175,13.729633693290735,2866.0,2017,0.0,600000.0
3,9.337350538599642,13.139862802892615,17.3,2.0,-37.97287,145.01648,13.729633693290735,2866.0,2017,5.752572638825633,1215000.0
2,6.051274845873384,8.76987997146933,13.4,1.0,-37.8321,145.14444,11.040796342624065,4387.0,2017,8.106816038947052,615000.0
3,12.426647611387448,8.76987997146933,25.0,1.0,-37.85981,145.25475,11.040796342624065,9704.0,2017,6.767343125265392,790000.0
4,12.426647611387448,11.984082915492682,25.0,2.0,-37.8476,145.29493,11.040796342624065,9704.0,2017,6.584791392385716,770000.0
4,12.426647611387448,9.547272485004283,10.9,1.0,-37.81995,145.13089,11.040796342624065,4605.0,2017,6.4967749901858625,1831000.0
3,12.426647611387448,10.185216284987277,8.6,1.0,-37.78062,144.84803,8.664205200135687,3589.0,2017,6.3835066348840055,800000.0
2,6.051274845873384,12.324207231012657,10.5,1.0,-37.89569,144.99881000000005,13.729633693290735,10579.0,2017,4.61512051684126,845000.0
1,6.051274845873384,17.867435633491205,10.5,1.0,-37.91814,144.99297,13.729633693290735,10579.0,2017,0.0,495000.0
2,6.051274845873384,18.888439119878605,10.5,1.0,-37.92545,145.00277,13.729633693290735,10579.0,2017,4.9344739331306915,760000.0
3,12.426647611387448,9.547272485004283,10.5,2.0,-37.92894,145.00341,13.729633693290735,10579.0,2017,5.332718793265369,1240000.0
3,12.426647611387448,6.021458473487942,14.0,1.0,-37.69265,144.92653,8.981710822622107,4294.0,2017,6.519147287940395,586000.0
4,12.426647611387448,6.021458473487942,14.0,1.0,-37.67641,144.91435,8.981710822622107,4294.0,2017,6.6240652277998935,706000.0
3,12.426647611387448,6.021458473487942,14.0,2.0,-37.68983,144.93499,8.981710822622107,4294.0,2017,6.401917196727186,550000.0
4,12.426647611387448,8.49002087872891,29.8,2.0,-37.69104,144.54532,5.545008189189975,3122.0,2017,6.3578422665081,456000.0
2,6.051274845873384,9.418824440145018,6.4,2.0,-37.82001,144.84245,8.664205200135687,962.0,2017,5.337538079701318,555000.0
2,12.426647611387448,13.681634483282675,5.2,1.0,-37.75715,144.96823999999995,8.981710822622107,11918.0,2017,4.6913478822291435,650000.0
4,12.426647611387448,10.149764536741214,5.2,2.0,-37.76861,144.96848,8.981710822622107,11918.0,2017,5.54907608489522,1080000.0
2,12.426647611387448,10.282469190447866,4.0,1.0,-37.7784,144.97404,8.981710822622107,5533.0,2017,4.820281565605037,620000.0
2,12.426647611387448,10.282469190447866,4.0,1.0,-37.77818,144.97412,8.981710822622107,5533.0,2017,0.0,683000.0
2,12.426647611387448,13.681634483282675,4.0,1.0,-37.77169,144.97557,8.981710822622107,5533.0,2017,4.276666119016055,501000.0
2,6.051274845873384,9.547272485004283,4.0,1.0,-37.77887,144.97797,8.981710822622107,5533.0,2017,0.0,615000.0
2,12.426647611387448,10.149764536741214,4.0,1.0,-37.76695,144.98203999999996,8.981710822622107,5533.0,2017,6.131226489483141,1220000.0
2,12.426647611387448,13.681634483282675,5.2,1.0,-37.77279,144.94069,8.981710822622107,7082.0,2017,6.29156913955832,1150000.0
2,6.051274845873384,10.149764536741214,5.2,2.0,-37.75201,144.9336,8.981710822622107,7082.0,2017,0.0,400000.0
3,12.426647611387448,10.023654456401191,10.4,1.0,-37.85156,145.13054,13.729633693290735,5678.0,2017,6.579251212010101,1750500.0
3,6.051274845873384,8.76987997146933,14.7,2.0,-37.85377,145.15511999999995,11.040796342624065,4048.0,2017,5.8522024797744745,835000.0
3,12.426647611387448,7.815557847289641,14.8,2.0,-37.76048,144.78847,8.664205200135687,2674.0,2017,5.75890177387728,640000.0
3,9.337350538599642,13.681634483282675,7.7,2.0,-37.84143,145.08705,13.729633693290735,8920.0,2017,5.231108616854587,1280000.0
5,12.426647611387448,18.888439119878605,7.7,2.0,-37.84115,145.0743,13.729633693290735,8920.0,2017,6.452048954437226,2400000.0
2,6.051274845873384,13.681634483282675,7.7,1.0,-37.83473,145.05698,13.729633693290735,8920.0,2017,7.009408932708637,682000.0
4,12.426647611387448,13.12690033222443,7.7,2.0,-37.84403,145.09545,13.729633693290735,8920.0,2017,6.854354502255021,2500000.0
3,6.051274845873384,11.984082915492682,7.7,1.0,-37.83227,145.06325,13.729633693290735,8920.0,2017,7.9599745280805365,682000.0
2,6.051274845873384,9.854025268667955,7.7,1.0,-37.84237,145.09257,13.729633693290735,8920.0,2017,7.3938782901077555,600800.0
3,12.426647611387448,10.149764536741214,1.6,1.0,-37.79633,144.97269,8.981710822622107,6786.0,2017,4.59511985013459,920000.0
2,12.426647611387448,9.547272485004283,3.5,1.0,-37.78829,144.97476,8.981710822622107,3106.0,2017,5.159055299214529,1690000.0
2,6.051274845873384,10.427165182724458,10.1,1.0,-37.88866,145.06305,13.729633693290735,7822.0,2017,4.983606621708336,680000.0
1,6.051274845873384,8.76987997146933,10.1,1.0,-37.88506,145.06411,13.729633693290735,7822.0,2017,7.590346945602565,316000.0
3,6.051274845873384,10.427165182724458,10.1,2.0,-37.89178,145.0539,13.729633693290735,7822.0,2017,5.560681631015528,1151000.0
3,12.426647611387448,10.023654456401191,14.8,2.0,-37.73868,144.7325,8.664205200135687,7719.0,2017,5.733341276897746,518000.0
3,12.426647611387448,12.324207231012657,31.2,2.0,-38.07912,145.12965,9.229437844444444,1989.0,2017,5.940171252720432,625000.0
3,12.426647611387448,7.906876064832145,34.9,1.0,-38.09798,145.18737,9.229437844444444,8060.0,2017,6.270988431858299,480000.0
5,9.337350538599642,12.324207231012657,11.7,2.0,-37.87883,145.09741,13.729633693290735,3582.0,2017,5.6240175061873385,1050000.0
3,12.426647611387448,8.76987997146933,27.0,1.0,-38.05635,145.11836,9.229437844444444,3906.0,2017,6.139884552226255,750000.0
5,12.426647611387448,8.76987997146933,27.0,5.0,-38.03335,145.13212,9.229437844444444,2076.0,2017,6.3473892096560105,835500.0
4,12.426647611387448,8.237733269350072,17.9,2.0,-37.9641,145.06547,13.729633693290735,9758.0,2017,6.582025138892826,1740000.0
2,6.051274845873384,12.324207231012657,17.9,1.0,-37.96718,145.07681000000005,13.729633693290735,9758.0,2017,5.209486152841421,560000.0
2,9.337350538599642,12.324207231012657,17.9,1.0,-37.96304,145.06421,13.729633693290735,9758.0,2017,5.147494476813453,751000.0
5,12.426647611387448,10.427165182724458,17.5,3.0,-37.93759,145.10028,9.229437844444444,2727.0,2017,6.2878585601617845,976000.0
4,12.426647611387448,10.149764536741214,3.6,2.0,-37.79274,144.99863,8.981710822622107,2954.0,2017,5.2574953720277815,1662500.0
2,6.051274845873384,8.76987997146933,3.6,1.0,-37.78791,145.00588,8.981710822622107,2954.0,2017,0.0,591000.0
2,12.426647611387448,13.681634483282675,6.7,1.0,-37.74945,144.96737,8.981710822622107,11204.0,2017,5.0106352940962555,650000.0
4,12.426647611387448,10.149764536741214,6.7,2.0,-37.74892,144.95758999999995,8.981710822622107,11204.0,2017,6.056784013228625,1400000.0
2,12.426647611387448,10.149764536741214,6.7,1.0,-37.73883,144.95321,8.981710822622107,11204.0,2017,6.1675164908883415,996000.0
1,6.051274845873384,8.357783625731019,6.7,1.0,-37.75287,144.97743,8.981710822622107,11204.0,2017,4.6443908991413725,430000.0
4,12.426647611387448,10.149764536741214,6.7,2.0,-37.72165,144.95853,8.981710822622107,3445.0,2017,6.2166061010848646,1011000.0
3,12.426647611387448,8.76987997146933,6.7,1.0,-37.73323,144.98228,8.981710822622107,3445.0,2017,6.255750041753367,770000.0
3,9.337350538599642,8.76987997146933,6.7,2.0,-37.73156,144.97087,8.981710822622107,3445.0,2017,5.62040086571715,830000.0
3,12.426647611387448,10.149764536741214,17.4,1.0,-37.66508,144.93506000000005,8.981710822622107,1124.0,2017,6.333279628139691,455000.0
4,12.426647611387448,8.898670397275405,20.6,2.0,-37.59392,144.89956,8.981710822622107,15510.0,2017,5.820082930352362,510000.0
4,12.426647611387448,6.021458473487942,20.6,2.0,-37.58505,144.93591999999995,8.981710822622107,15510.0,2017,6.240275845170769,590000.0
3,12.426647611387448,8.76987997146933,20.6,1.0,-37.58739,144.92619,8.981710822622107,15510.0,2017,5.71042701737487,390000.0
4,12.426647611387448,8.76987997146933,34.7,2.0,-38.07202,145.27369,9.229437844444444,6464.0,2017,6.363028103540465,500000.0
2,12.426647611387448,10.737894144176117,23.0,1.0,-37.79578,145.27461,11.040796342624065,11925.0,2017,7.496097345175956,1150000.0
3,12.426647611387448,8.763031414441148,23.0,2.0,-37.79115,145.28337,11.040796342624065,11925.0,2017,5.697093486505405,745000.0
3,12.426647611387448,9.854025268667955,23.0,1.0,-37.78444,145.30267,11.040796342624065,11925.0,2017,6.889591308354466,928000.0
4,12.426647611387448,13.681634483282675,23.0,2.0,-37.77791,145.26912,11.040796342624065,1705.0,2017,6.329720905522696,1020000.0
4,6.051274845873384,9.420409710338928,24.7,3.0,-37.96769000000001,145.21732,9.229437844444444,8322.0,2017,5.634789603169249,617000.0
3,12.426647611387448,8.763031414441148,12.4,1.0,-37.79244,145.12021,11.040796342624065,9028.0,2017,6.582025138892826,1420000.0
3,12.426647611387448,8.763031414441148,14.3,1.0,-37.79509,145.15591,11.040796342624065,10999.0,2017,6.587550014824796,1120000.0
6,12.426647611387448,8.763031414441148,14.3,3.0,-37.7746,145.15141,11.040796342624065,10999.0,2017,6.541029999189903,1655000.0
3,9.337350538599642,8.76987997146933,14.3,2.0,-37.78177,145.15818000000004,11.040796342624065,10999.0,2017,5.648974238161206,970000.0
4,12.426647611387448,9.854025268667955,14.3,2.0,-37.77746,145.17161000000004,11.040796342624065,10999.0,2017,6.238324625039508,1225000.0
3,9.337350538599642,8.763031414441148,14.3,2.0,-37.7626,145.17126000000005,11.040796342624065,10999.0,2017,5.537334267018537,1120000.0
3,12.426647611387448,10.185216284987277,14.3,1.0,-37.77859,145.15755,11.040796342624065,10999.0,2017,6.493753839851686,1460000.0
4,12.426647611387448,7.099726732140887,25.9,2.0,-37.58279,145.12171999999995,6.472889996471173,7254.0,2017,6.311734809152915,500000.0
4,12.426647611387448,8.763031414441148,25.9,2.0,-37.6038,145.10958,6.472889996471173,7254.0,2017,6.021023349349527,531000.0
3,12.426647611387448,9.420409710338928,28.8,1.0,-37.99581,145.24098,9.229437844444444,3533.0,2017,6.523562306149512,508000.0
3,12.426647611387448,7.09739160489395,28.8,1.0,-37.99608,145.23587,9.229437844444444,3533.0,2017,6.373319789577012,450000.0
4,12.426647611387448,10.871575915760513,8.9,2.0,-37.76457,145.06555,11.040796342624065,1651.0,2017,7.486613313139955,3300000.0
4,6.051274845873384,12.324207231012657,27.0,2.0,-38.03227,145.11758999999995,9.229437844444444,2546.0,2017,5.771441123130016,700000.0
2,6.051274845873384,10.185216284987277,7.2,1.0,-37.88295,145.00083,13.729633693290735,4898.0,2017,6.289715570908998,834500.0
4,12.426647611387448,8.597673433681454,18.0,2.0,-37.70338,145.1333,11.040796342624065,2346.0,2017,6.535241271013659,850000.0
4,12.426647611387448,8.597673433681454,18.0,3.0,-37.70697,145.14105,11.040796342624065,2346.0,2017,7.315883504509785,920000.0
5,12.426647611387448,8.763031414441148,18.0,2.0,-37.7068,145.13232,11.040796342624065,2346.0,2017,6.70196036600254,850000.0
2,6.051274845873384,10.176519527122842,7.2,1.0,-37.87307,144.98635,13.729633693290735,8989.0,2017,6.731018100482083,930000.0
2,6.051274845873384,10.176519527122842,7.2,1.0,-37.87449,144.99059,13.729633693290735,8989.0,2017,6.682108597449809,720000.0
3,9.337350538599642,10.176519527122842,7.2,2.0,-37.87472,144.98235,13.729633693290735,8989.0,2017,0.0,1035000.0
3,12.426647611387448,10.176519527122842,7.2,2.0,-37.88617,144.9833,13.729633693290735,8989.0,2017,4.976733742420574,1820000.0
2,9.337350538599642,10.737894144176117,7.2,1.0,-37.88465,144.99177,13.729633693290735,8989.0,2017,0.0,710000.0
2,6.051274845873384,10.176519527122842,7.2,1.0,-37.88351,144.99202,13.729633693290735,8989.0,2017,6.679599185844383,715000.0
2,12.426647611387448,10.209495156883781,36.9,1.0,-37.93064,145.4453,7.133450051851389,2259.0,2017,6.90875477931522,655000.0
3,12.426647611387448,8.237733269350072,28.5,2.0,-37.98418,145.27178,9.229437844444444,8443.0,2017,6.366470447731438,630000.0
5,12.426647611387448,9.986486850654028,28.5,2.0,-37.98873,145.27019,9.229437844444444,8443.0,2017,6.729824070489475,1015000.0
3,12.426647611387448,8.237733269350072,28.5,2.0,-37.98841,145.26001000000005,9.229437844444444,8443.0,2017,6.698268054115413,676000.0
3,12.426647611387448,10.111913801111532,28.5,1.0,-37.96837,145.25176000000005,9.229437844444444,8443.0,2017,6.501289670540389,580000.0
4,12.426647611387448,9.547272485004283,19.6,2.0,-37.63762,145.03538999999995,8.981710822622107,10926.0,2017,6.349138991379798,658000.0
3,12.426647611387448,8.269678576427884,19.6,2.0,-37.63169,145.03135,8.981710822622107,10926.0,2017,5.7745515455444085,500000.0
3,12.426647611387448,7.815557847289641,19.6,2.0,-37.62882000000001,145.00978999999995,8.981710822622107,10926.0,2017,5.968707559985366,560000.0
2,6.051274845873384,7.243176472611311,19.6,2.0,-37.65151,145.02815,8.981710822622107,10926.0,2017,5.3706380281276624,503000.0
2,6.051274845873384,10.149764536741214,7.5,1.0,-37.75465,144.9107,8.664205200135687,9264.0,2017,0.0,468000.0
3,9.337350538599642,10.149764536741214,7.5,2.0,-37.74093,144.89279,8.664205200135687,9264.0,2017,5.680172609017068,1002000.0
3,12.426647611387448,8.763031414441148,7.5,3.0,-37.75485,144.9119,8.664205200135687,9264.0,2017,5.424950017481403,1315000.0
2,6.051274845873384,8.357783625731019,7.5,1.0,-37.7498,144.91228,8.664205200135687,9264.0,2017,6.940222469119639,550000.0
3,12.426647611387448,13.681634483282675,7.5,1.0,-37.74473,144.90238,8.664205200135687,9264.0,2017,6.720220155135295,1875000.0
3,12.426647611387448,13.681634483282675,5.7,1.0,-37.77662,145.02288,8.981710822622107,2970.0,2017,6.548219102762372,1800000.0
3,12.426647611387448,7.712292410311801,13.1,1.0,-37.71313,144.97248000000005,8.981710822622107,5070.0,2017,6.429719478039138,661000.0
3,12.426647611387448,8.76987997146933,24.8,2.0,-37.87768,145.25918,11.040796342624065,10788.0,2017,6.580639137284949,861000.0
3,12.426647611387448,7.906876064832145,24.8,1.0,-37.89766,145.29185,11.040796342624065,10788.0,2017,6.892641641172089,760000.0
4,12.426647611387448,8.76987997146933,24.8,2.0,-37.89508,145.27879,11.040796342624065,10788.0,2017,6.492239835020471,890000.0
2,6.051274845873384,8.82018930081173,5.1,1.0,-37.80474,144.9021,8.664205200135687,7570.0,2017,0.0,370000.0
2,12.426647611387448,8.82018930081173,5.1,1.0,-37.79462,144.89385,8.664205200135687,7570.0,2017,5.003946305945459,957000.0
2,6.051274845873384,12.324207231012657,38.0,1.0,-38.13275,145.13099,9.229437844444444,17055.0,2017,0.0,266000.0
4,12.426647611387448,9.547272485004283,38.0,2.0,-38.16147,145.14285,9.229437844444444,17055.0,2017,6.643789733147672,680000.0
3,12.426647611387448,8.090928966223574,38.0,2.0,-38.14016,145.13583,9.229437844444444,17055.0,2017,6.523562306149512,655000.0
3,12.426647611387448,9.420409710338928,36.9,1.0,-38.11984,145.16208999999995,7.133450051851389,2500.0,2017,6.450470422144176,570000.0
4,12.426647611387448,10.586809732536477,38.0,2.0,-38.16227,145.1208,9.229437844444444,7566.0,2017,6.543911845564792,945000.0
2,6.051274845873384,10.427165182724458,10.1,1.0,-37.88937,145.04038,13.729633693290735,2403.0,2017,0.0,450000.0
4,12.426647611387448,12.141672363267336,7.3,1.0,-37.84914000000001,145.06421,13.729633693290735,10412.0,2017,6.555356891810665,1908000.0
2,9.337350538599642,13.681634483282675,7.3,1.0,-37.85448,145.0485,13.729633693290735,10412.0,2017,5.288267030694535,955000.0
4,12.426647611387448,7.906876064832145,16.7,2.0,-37.88927,145.18548,11.040796342624065,15321.0,2017,6.493753839851686,1200000.0
3,12.426647611387448,7.906876064832145,16.7,1.0,-37.89928,145.1474,11.040796342624065,15321.0,2017,6.729824070489475,1130000.0
3,12.426647611387448,7.09739160489395,11.2,1.0,-37.70768,144.92586,8.981710822622107,8870.0,2017,6.478509642208569,820000.0
3,12.426647611387448,8.763031414441148,11.2,1.0,-37.69912,144.90996,8.981710822622107,8870.0,2017,6.439350371100098,760000.0
3,12.426647611387448,8.812881244662506,11.2,1.0,-37.70425,144.93164,8.981710822622107,8870.0,2017,6.0473721790462776,680000.0
